ec5_uuid,ec5_parent_uuid,created_at,uploaded_at,title,Distance,Stream,Species,Sex,lat_Location,long_Location,accuracy_Location,UTM_Northing_Location,UTM_Easting_Location,UTM_Zone_Location,Notes,15_Photo,Type,Carcass_Location,Predation,Length_Inches,Width_Inches,Carcass_Age,Spawning_Success,Adipose_Fin,Activity
7cf155a2-b224-48da-a7d8-fb8b765ec1af,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:52:56.060Z,2022-11-15T22:25:49.000Z,"1385 Coho Dead",1385,"Piper's Creek",Coho,Male,47.711193,-122.374069,5,5284391,546951,10T,,,Dead,"On creek bank",Yes,12,2.5,"Greater than 24 hours","Partially spawned",Yes,
19c0edf8-6a52-4a01-92c1-1f20770edafa,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:52:49.797Z,2022-11-15T22:12:41.000Z,"1750 Chum Live",1750,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
b3d733f8-ff8d-4104-8cff-168e712acc90,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:52:43.055Z,2022-11-19T05:11:51.000Z,"1750 Chum Live",1750,"Piper's Creek",Chum,Male,47.710993,-122.372624,7,5284369,547060,10T,,,Live,,,,,,,,
0cb4a636-59eb-4b7e-bb19-658c346496b4,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:52:37.491Z,2022-11-15T22:12:39.000Z,"1750 Chum Live",1750,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
faca4495-cd35-4267-a00b-3f91c16918fe,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:52:24.319Z,2022-11-19T05:11:49.000Z,"1750 Chum Live",1750,"Piper's Creek",Chum,Male,,,,,,,,,Live,,,,,,,,
8d76e001-e99b-4a86-8ef4-81f974cae492,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:52:19.957Z,2022-11-15T22:12:37.000Z,"1720 Chum Live",1720,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
0c2f48be-3a56-46d5-b8df-43cbf8b11bd2,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:52:07.056Z,2022-11-15T21:38:29.000Z,"1450 Chum Dead",1450,"Piper's Creek",Chum,Female,,,,,,,,,Dead,"In creek",No,26,5.5,"12-24 hours",Spawned,No,
04e0886d-93a6-4345-b452-7cde192f7dab,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:52:06.642Z,2022-11-15T22:12:36.000Z,"1720 Chum Live",1720,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
d1d5d2c0-aa67-4d8f-977a-7f841650d4fe,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:51:53.454Z,2022-11-19T05:11:47.000Z,"1720 Chum Live",1720,"Piper's Creek",Chum,Male,,,,,,,,,Live,,,,,,,,
af3e0faf-c886-4af4-b2a6-2f38f1bcf9df,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:51:53.118Z,2022-11-15T22:12:33.000Z,"1720 Chum Live",1720,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
64c002e5-6476-4184-990c-4bc163d3f905,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:51:35.527Z,2022-11-19T05:11:45.000Z,"1720 Chum Live",1720,"Piper's Creek",Chum,Male,,,,,,,,,Live,,,,,,,,
62f6dc78-84bc-45c4-a295-b8abec8dc72b,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:51:32.657Z,2022-11-15T22:12:32.000Z,"1720 Chum Live",1720,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
16f87f0a-31ae-4834-b619-3e8a37a5d083,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:50:57.738Z,2022-11-19T05:11:43.000Z,"1700 Chum Live",1700,"Piper's Creek",Chum,Male,,,,,,,,,Live,,,,,,,,
9fb7064c-fc09-4af7-95d9-5d91a382b568,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:50:57.284Z,2022-11-15T22:12:30.000Z,"1700 Chum Live",1700,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
fceecd07-7b1b-4cdd-944e-6a35072b945c,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:50:45.159Z,2022-11-15T22:12:29.000Z,"1700 Chum Live",1700,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
b6a401b1-7dba-4cb8-a81d-a025a7be6f0a,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:50:31.204Z,2022-11-15T22:12:27.000Z,"1700 Chum Live",1700,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
8eee5c40-229b-47a4-ac7c-4fdc192c8887,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:49:37.535Z,2022-11-15T21:38:27.000Z,"1450 Chum Dead",1450,"Piper's Creek",Chum,Unknown,,,,,,,,,Dead,"On creek bank",No,25,5,"12-24 hours","Partially spawned",No,
9fb14e93-b8fd-45b4-b890-c960cdfc64ec,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:49:12.001Z,2022-11-15T22:12:25.000Z,"1700 Chum Live",1700,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
e8271afe-7ec1-4505-b44b-e126edc317e3,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:48:57.363Z,2022-11-15T22:12:23.000Z,"1700 Chum Live",1700,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
f965262b-eb4d-4e11-aa27-c9ed8c6bd3a9,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:48:45.454Z,2022-11-15T22:12:22.000Z,"1700 Chum Live",1700,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
8bdb07c5-d3e9-4698-ae43-e73837076dd5,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:48:41.964Z,2022-11-19T05:11:42.000Z,"1700 Chum Live",1700,"Piper's Creek",Chum,Male,,,,,,,,,Live,,,,,,,,
3ad27904-5f6a-4883-a6e2-36a815128473,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:48:32.401Z,2022-11-15T22:12:19.000Z,"1700 Chum Live",1700,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
cca8810b-ab23-40e8-9b18-4c5a9a72a2c4,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:48:13.734Z,2022-11-15T22:12:18.000Z,"1680 Chum Live",1680,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
621c3222-bcb1-4fe6-8c59-3ab9307a5a30,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:48:02.637Z,2022-11-15T22:25:47.000Z,"1350 Chum Dead",1350,"Piper's Creek",Chum,Female,47.711303,-122.374051,5,5284403,546952,10T,,,Dead,"In creek",No,27.5,5,"12-24 hours",Spawned,,
668a4be8-69e6-4fae-9e39-fb75daccdf00,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:48:00.283Z,2022-11-15T22:12:16.000Z,"1680 Chum Live",1680,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
329d3836-3957-4726-ad57-b0b3e639a6a4,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:47:45.604Z,2022-11-15T22:12:14.000Z,"1680 Chum Live",1680,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
72011780-6a61-4941-932d-0b237ac5f3f6,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:47:32.213Z,2022-11-19T05:11:40.000Z,"1680 Chum Live",1680,"Piper's Creek",Chum,Male,,,,,,,,,Live,,,,,,,,
eb571596-4b4a-4e35-a36f-ada7e05a1952,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:47:29.881Z,2022-11-15T22:12:12.000Z,"1680 Chum Live",1680,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
9aa4a848-485e-433a-acd3-ae26266c7252,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:47:15.735Z,2022-11-19T05:11:38.000Z,"1690 Unknown Redd",1690,"Piper's Creek",Unknown,Unknown,,,,,,,,,Redd,,,,,,,,Active
d86bfe0b-9929-4b8b-b7da-cd7fbfcb7e52,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:46:56.026Z,2022-11-19T05:11:36.000Z,"1690 Chum Redd",1690,"Piper's Creek",Chum,Unknown,,,,,,,,,Redd,,,,,,,,Active
da9530d0-f43c-40d6-9a08-ab73533eb868,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:46:42.206Z,2022-11-15T22:12:11.000Z,"1690 Chum Live",1690,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
bbd31c7f-3b46-4a6d-9e81-43a808484646,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:46:41.682Z,2022-11-19T05:11:35.000Z,"1690 Chum Live",1690,"Piper's Creek",Chum,Male,,,,,,,,,Live,,,,,,,,
8a31ab37-c825-4883-960c-a67f6603b917,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:46:33.855Z,2022-11-15T22:25:45.000Z,"1350 Chum Dead",1350,"Piper's Creek",Chum,Male,47.711325,-122.374113,5,5284405,546948,10T,,,Dead,"In creek","Eye loss",27,6,"Greater than 24 hours",Spawned,,
8cca4a51-52ec-4124-a175-b28b31e1e046,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:46:29.807Z,2022-11-15T22:12:09.000Z,"1690 Chum Live",1690,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
d797e7c9-3025-454b-b9dc-e21a0660c6ef,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:46:25.015Z,2022-11-19T05:11:33.000Z,"1690 Chum Live",1690,"Piper's Creek",Chum,Male,47.710967,-122.372707,8,5284366,547053,10T,,,Live,,,,,,,,
2e3abb4d-5c73-4ee7-a593-bf6d77ef3d26,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:46:16.340Z,2022-11-15T22:07:14.000Z,"1690 Chum Live",1690,"Venema Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
d1db2da7-912e-4e05-a06b-f9310740ead5,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:45:12.988Z,2022-11-19T05:11:31.000Z,"1650 Chum Redd",1650,"Piper's Creek",Chum,Unknown,,,,,,,,,Redd,,,,,,,,Active
97f03b86-0bf8-440b-92a1-daa21079b14e,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:45:10.796Z,2022-11-15T21:38:25.000Z,"1450 Unknown Redd",1450,"Piper's Creek",Unknown,Unknown,,,,,,,,,Redd,,,,,,,,Inactive
67e09397-d2cb-4f03-8ad6-07e285515e4d,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:44:53.743Z,2022-11-19T05:11:29.000Z,"1650 Chum Redd",1650,"Piper's Creek",Chum,Unknown,,,,,,,,,Redd,,,,,,,,Active
94c917cf-5c8b-47e1-8e80-0b703fd08d44,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:44:35.240Z,2022-11-19T05:11:27.000Z,"1650 Chum Redd",1650,"Piper's Creek",Chum,Unknown,,,,,,,,,Redd,,,,,,,,Active
dcf95db6-7466-412c-a91e-da9edb01b534,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:44:12.286Z,2022-11-19T05:11:25.000Z,"1650 Chum Live",1650,"Piper's Creek",Chum,Male,,,,,,,,,Live,,,,,,,,
68a01298-c618-4a69-8677-b70e0b941e31,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:43:54.471Z,2022-11-19T05:11:24.000Z,"1650 Chum Live",1650,"Piper's Creek",Chum,Male,,,,,,,,,Live,,,,,,,,
ea4be770-1c4e-4b22-b42a-22deef416329,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:43:40.338Z,2022-11-19T05:11:22.000Z,"1650 Chum Live",1650,"Piper's Creek",Chum,Male,,,,,,,,,Live,,,,,,,,
73da66df-bea2-419a-a7cd-67d2a8a3d15a,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:43:32.649Z,2022-11-15T22:07:12.000Z,"1650 Chum Live",1650,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
ffac811e-796a-4865-9866-d1a25e616da3,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:43:21.601Z,2022-11-19T05:11:20.000Z,"1650 Chum Live",1650,"Piper's Creek",Chum,Male,,,,,,,,,Live,,,,,,,,
59c96cbb-028f-42fd-a97f-6d769a60eb3f,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:43:20.361Z,2022-11-15T22:07:11.000Z,"1650 Chum Live",1650,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
68d09f97-d27d-4d19-bb05-84deb8a97b32,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:43:06.207Z,2022-11-15T22:07:09.000Z,"1650 Chum Live",1650,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
383592f9-ec84-4186-b13f-2c9cb7e73b05,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:42:44.302Z,2022-11-15T22:25:43.000Z,"1310 Chum Dead",1310,"Piper's Creek",Chum,Male,47.711194,-122.374227,5,5284391,546939,10T,,,Dead,"In creek",Yes,19.5,4,"Greater than 24 hours",Unknown,,
2f3be3aa-a5f7-4163-bfa6-a291a4fa53e1,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:41:04.070Z,2022-11-19T05:11:18.000Z,"1630 Chum Redd",1630,"Piper's Creek",Chum,Unknown,,,,,,,,,Redd,,,,,,,,Active
6338bf3b-46fa-4b39-8928-a9dc2ed3af13,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:40:58.652Z,2022-11-15T22:07:07.000Z,"1630 Chum Live",1630,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
31a9e12a-725f-4396-b900-5aef51650751,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:40:33.052Z,2022-11-19T05:11:16.000Z,"1630 Chum Redd",1630,"Piper's Creek",Chum,Unknown,47.71104,-122.372952,6,5284374,547035,10T,,,Redd,,,,,,,,Active
09f9dac8-358d-4957-86b0-63dd399c459d,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:39:59.115Z,2022-11-19T05:11:15.000Z,"1630 Chum Live",1630,"Piper's Creek",Chum,Male,,,,,,,,,Live,,,,,,,,
d4906d4b-efc4-43b5-8000-4337471f4bf1,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:39:54.271Z,2022-11-15T22:07:05.000Z,"1630 Chum Live",1630,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
c5c31218-618c-4f76-825b-6e75313a1d1f,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:39:43.556Z,2022-11-19T05:11:13.000Z,"1630 Chum Live",1630,"Piper's Creek",Chum,Male,47.711005,-122.37297,8,5284370,547034,10T,,,Live,,,,,,,,
504a0855-b9f8-4294-8987-d22e5ef28b52,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:39:41.076Z,2022-11-15T22:07:04.000Z,"1630 Chum Live",1630,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
f679e402-e582-4686-a8dc-c4f7a7440c98,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:39:27.784Z,2022-11-15T22:07:02.000Z,"1630 Chum Live",1630,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
737ed657-0b0a-46b6-8c99-e67a32108e74,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:39:26.261Z,2022-11-19T05:11:11.000Z,"1630 Chum Live",1630,"Piper's Creek",Chum,Male,,,,,,,,,Live,,,,,,,,
d0d6db9d-209d-4655-bb45-d7f6b90dd821,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:39:00.289Z,2022-11-15T22:25:42.000Z,"1325 Chum Dead",1325,"Piper's Creek",Chum,Female,47.711132,-122.374203,8,5284384,546941,10T,,,Dead,"In creek","Eye loss",25,5.5,"Greater than 24 hours",Spawned,,
aac02820-da59-497b-b3e3-31afd75dc333,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:38:34.414Z,2022-11-15T21:38:45.000Z,"1300 Unknown Dead",1300,"Piper's Creek",Unknown,Unknown,47.71121,-122.374371,10,5284392,546928,10T,,,Dead,"On creek bank",Yes,,,,Unknown,No,
0b6400e8-80a6-4ab9-9c55-b76ce8192d3c,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:38:12.095Z,2022-11-15T22:07:00.000Z,"1600 Chum Live",1600,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
76f5933b-7f52-4313-b9e4-1d1fafdec7eb,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:38:05.478Z,2022-11-19T05:11:09.000Z,"1628 Chum Live",1628,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
5b3b684e-95a2-4702-9b05-760f0b2adba2,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:37:50.734Z,2022-11-19T05:11:08.000Z,"1625 Chum Live",1625,"Piper's Creek",Chum,Female,47.711045,-122.373021,7,5284375,547030,10T,,,Live,,,,,,,,
0e7acb03-3b7b-48b9-a8f5-4721b5ce27ff,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:37:31.930Z,2022-11-15T21:38:43.000Z,"1300 Chum Dead",1300,"Piper's Creek",Chum,Male,47.711233,-122.374463,9,5284395,546921,10T,,,Dead,"On creek bank","Eye loss",25,5,"Greater than 24 hours",Spawned,No,
48fd59b3-771b-4e36-a8e6-63c97c333f7d,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:37:31.096Z,2022-11-19T05:11:06.000Z,"1615 Chum Live",1615,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
29d12145-b309-4f10-9fde-cefc9707b84d,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:37:16.245Z,2022-11-19T05:11:04.000Z,"1615 Chum Live",1615,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
33a6bdbd-9ef9-4138-bc55-d829b1806355,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:37:10.433Z,2022-11-15T22:06:58.000Z,"1600 Chum Live",1600,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
31f7b2d7-1274-4e48-8392-b9199fb44fc4,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:36:58.570Z,2022-11-15T22:06:57.000Z,"1600 Chum Live",1600,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
babc2832-51c1-4a95-93e6-e448677475cd,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:36:55.860Z,2022-11-19T05:11:02.000Z,"1620 Chum Live",1620,"Piper's Creek",Chum,Female,47.711076,-122.373019,7,5284378,547030,10T,,,Live,,,,,,,,
633e7dc5-4cf2-4aab-86ad-8c4d49551982,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:36:45.643Z,2022-11-15T22:06:55.000Z,"1600 Chum Live",1600,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
a7eb5438-1e2a-4b20-9b89-3aea020a2edd,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:36:33.264Z,2022-11-15T22:06:53.000Z,"1600 Chum Live",1600,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
486d4532-11f8-4632-9f02-8897aa6b16e0,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:36:24.319Z,2022-11-19T05:11:00.000Z,"1600 Unknown Live",1600,"Piper's Creek",Unknown,Unknown,,,,,,,,,Live,,,,,,,,
5901992e-32f0-460c-829e-461f0c22d1a6,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:36:21.010Z,2022-11-15T22:06:51.000Z,"1600 Chum Live",1600,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
0e4b952a-6f1a-43b1-b2df-784d3de6cbc4,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:36:13.054Z,2022-11-19T05:10:58.000Z,"1600 Unknown Live",1600,"Piper's Creek",Unknown,Unknown,,,,,,,,,Live,,,,,,,,
55a1c35c-bc33-4871-be00-85b5c0e449ca,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:36:07.987Z,2022-11-15T22:06:50.000Z,"1600 Chum Live",1600,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
e03f249e-40f5-4b6e-a8b2-30391e44ca13,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:35:56.336Z,2022-11-15T22:06:48.000Z,"1600 Chum Live",1600,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
ce2416d2-1b0c-4d8e-9526-1782e6eb0e52,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:35:46.521Z,2022-11-19T05:10:57.000Z,"1600 Chum Live",1600,"Piper's Creek",Chum,Unknown,,,,,,,,,Live,,,,,,,,
f6cd370f-2035-4c72-9ab7-0ec311cdc770,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:35:37.615Z,2022-11-15T22:06:46.000Z,"1600 Chum Live",1600,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
5501b239-2016-4616-ab71-906ef903b8a0,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:35:25.849Z,2022-11-15T22:06:44.000Z,"1600 Chum Live",1600,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
75dcdb82-1697-4779-8176-29cdd7d331e1,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:35:21.067Z,2022-11-19T05:10:55.000Z,"1600 Coho Live",1600,"Piper's Creek",Coho,Male,,,,,,,,,Live,,,,,,,,
1711955c-d902-474a-960e-699090463525,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:35:11.754Z,2022-11-15T22:06:42.000Z,"1600 Chum Live",1600,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
c9190f47-8f8f-4cb4-888b-fdcdd311fe82,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:35:07.372Z,2022-11-19T05:10:53.000Z,"1600 Chum Live",1600,"Piper's Creek",Chum,Male,,,,,,,,,Live,,,,,,,,
c122a104-386a-4d72-88a4-f0fb30560c51,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:34:59.582Z,2022-11-15T22:06:41.000Z,"1600 Chum Live",1600,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
2b3fd8ce-649e-4442-a4df-d64bcf969630,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:34:50.755Z,2022-11-19T05:10:51.000Z,"1600 Chum Live",1600,"Piper's Creek",Chum,Male,,,,,,,,,Live,,,,,,,,
c0850eb7-d39a-492a-bd92-a31ec12638d1,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:34:46.786Z,2022-11-15T22:06:39.000Z,"1600 Chum Live",1600,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
7debcbae-93be-4ca2-ba47-ba66b94a6cef,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:34:38.466Z,2022-11-19T05:06:34.000Z,"1600 Chum Live",1600,"Piper's Creek",Chum,Male,,,,,,,,,Live,,,,,,,,
bcc8bb22-a18d-4329-a421-6d2acca80aa7,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:34:33.100Z,2022-11-15T22:06:37.000Z,"1600 Chum Live",1600,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
b91a0b18-2a09-423a-a7e2-82421b78251a,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:34:25.680Z,2022-11-19T05:06:32.000Z,"1600 Chum Live",1600,"Piper's Creek",Chum,Male,,,,,,,,,Live,,,,,,,,
55ff0928-c77e-4f84-ba6f-26d4c6786c9f,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:34:20.416Z,2022-11-15T22:06:35.000Z,"1600 Chum Live",1600,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
ca3c62cc-8df7-49cf-8aae-86742f9490a1,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:34:08.534Z,2022-11-19T05:06:30.000Z,"1600 Chum Live",1600,"Piper's Creek",Chum,Male,,,,,,,,,Live,,,,,,,,
89a05434-26f8-43ef-9739-239cc476f77f,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:34:04.864Z,2022-11-15T22:06:34.000Z,"1600 Chum Live",1600,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
cac062b9-e1e5-49e3-9224-98e6eee958f8,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:33:55.486Z,2022-11-19T05:06:29.000Z,"1600 Chum Live",1600,"Piper's Creek",Chum,Male,47.711041,-122.37296,5,5284374,547034,10T,,,Live,,,,,,,,
7536d8e5-b08e-4e93-b57b-afbcd122f0f4,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:33:53.099Z,2022-11-15T21:38:41.000Z,"1250 Chum Dead",1250,"Piper's Creek",Chum,Male,47.711158,-122.374497,6,5284386,546919,10T,,,Dead,"On creek bank","Eye loss",25.5,5.5,"Greater than 24 hours",Unspawned,No,
83fa2f95-4681-4a8c-9883-d9224ebd6859,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:33:52.817Z,2022-11-15T22:06:31.000Z,"1600 Chum Live",1600,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
61091ff2-289b-4044-845a-80d1175597ae,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:33:40.162Z,2022-11-15T22:06:30.000Z,"1600 Chum Live",1600,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
c4846220-dc52-425e-8105-223fb270ca96,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:32:13.720Z,2022-11-15T22:06:28.000Z,"1520 Chum Live",1520,"Piper's Creek",Chum,Female,,,,,,,,,Live,,,,,,,,
b95109d2-c0bf-424b-ae9c-62d27d922385,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:30:27.601Z,2022-11-19T05:06:27.000Z,"1560 Chum Live",1560,"Piper's Creek",Chum,Male,,,,,,,,,Live,,,,,,,,
38ad51c7-f9af-4fb8-a476-b9853811b663,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:30:23.493Z,2022-11-15T22:25:40.000Z,"1100 Chum Dead",1100,"Piper's Creek",Chum,Female,47.711339,-122.374747,4,5284406,546900,10T,,,Dead,"In creek",No,24,4.5,"Greater than 24 hours",Spawned,,
f099764a-69d6-4d8b-bf30-0e4b9b357726,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:30:13.578Z,2022-11-19T05:06:25.000Z,"1560 Chum Live",1560,"Piper's Creek",Chum,Male,,,,,,,,,Live,,,,,,,,
7b3dff2f-b842-4bd2-940b-befa46beb73c,c014dd85-a205-4508-abea-c7df83f0465b,2022-11-15T19:29:58.912Z,2022-11-19T05:06:23.000Z,"1560 Chum Live",1560,"Piper's Creek",Chum,Male,,,,,,,,,Live,,,,,,,,
